workerid,predicate,sentence_type,slide_number,context,utterance,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
5,long,dist,9,regular,big,0.72,English,2,Male,28,"Interesting hit, thanks!",Yes,2,Linux,1080,1920,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3B2X28YI3XSF3S5KCM417GTZ9256B2,5,Submitted,Wed Apr 13 03:31:55 PDT 2016,Tue Apr 12 10:42:54 PDT 2016,Tue Apr 12 10:51:55 PDT 2016,,,,,,[],1.7548833333333334
5,long,dist,10,regular,heavy,0.68,English,2,Male,28,"Interesting hit, thanks!",Yes,2,Linux,1080,1920,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3B2X28YI3XSF3S5KCM417GTZ9256B2,5,Submitted,Wed Apr 13 03:31:55 PDT 2016,Tue Apr 12 10:42:54 PDT 2016,Tue Apr 12 10:51:55 PDT 2016,,,,,,[],1.7548833333333334
5,long,coll,10,regular,heavy,0.7,English,2,Male,28,"Interesting hit, thanks!",Yes,2,Linux,1080,1920,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3B2X28YI3XSF3S5KCM417GTZ9256B2,5,Submitted,Wed Apr 13 03:31:55 PDT 2016,Tue Apr 12 10:42:54 PDT 2016,Tue Apr 12 10:51:55 PDT 2016,,,,,,[],1.7548833333333334
6,long,coll,8,regular,big,0.4,english,2,Female,37,,Yes,4,Windows,768,1366,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3E1QT0TDFQMCUE2EBBTGDHT3ANG8I0,6,Submitted,Wed Apr 13 04:04:26 PDT 2016,Tue Apr 12 11:22:31 PDT 2016,Tue Apr 12 11:24:26 PDT 2016,,,,,,[],1.8948666666666667
6,long,dist,8,regular,big,0.54,english,2,Female,37,,Yes,4,Windows,768,1366,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3E1QT0TDFQMCUE2EBBTGDHT3ANG8I0,6,Submitted,Wed Apr 13 04:04:26 PDT 2016,Tue Apr 12 11:22:31 PDT 2016,Tue Apr 12 11:24:26 PDT 2016,,,,,,[],1.8948666666666667
6,long,dist,9,regular,long,0.65,english,2,Female,37,,Yes,4,Windows,768,1366,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3E1QT0TDFQMCUE2EBBTGDHT3ANG8I0,6,Submitted,Wed Apr 13 04:04:26 PDT 2016,Tue Apr 12 11:22:31 PDT 2016,Tue Apr 12 11:24:26 PDT 2016,,,,,,[],1.8948666666666667
6,long,coll,9,regular,long,0.09,english,2,Female,37,,Yes,4,Windows,768,1366,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3E1QT0TDFQMCUE2EBBTGDHT3ANG8I0,6,Submitted,Wed Apr 13 04:04:26 PDT 2016,Tue Apr 12 11:22:31 PDT 2016,Tue Apr 12 11:24:26 PDT 2016,,,,,,[],1.8948666666666667
6,long,coll,10,regular,heavy,0.77,english,2,Female,37,,Yes,4,Windows,768,1366,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3E1QT0TDFQMCUE2EBBTGDHT3ANG8I0,6,Submitted,Wed Apr 13 04:04:26 PDT 2016,Tue Apr 12 11:22:31 PDT 2016,Tue Apr 12 11:24:26 PDT 2016,,,,,,[],1.8948666666666667
6,long,dist,10,regular,heavy,0.48,english,2,Female,37,,Yes,4,Windows,768,1366,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3E1QT0TDFQMCUE2EBBTGDHT3ANG8I0,6,Submitted,Wed Apr 13 04:04:26 PDT 2016,Tue Apr 12 11:22:31 PDT 2016,Tue Apr 12 11:24:26 PDT 2016,,,,,,[],1.8948666666666667
7,long,dist,8,regular,long,0.21,English,2,Female,47,,Yes,4,Windows,960,1280,Firefox,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3WQ3B2KGE9TKW64N6GSKCK2I1RSB1C,7,Submitted,Wed Apr 13 05:11:17 PDT 2016,Tue Apr 12 12:29:24 PDT 2016,Tue Apr 12 12:31:17 PDT 2016,,,,,,[],1.8546833333333332
7,long,coll,8,regular,long,0.91,English,2,Female,47,,Yes,4,Windows,960,1280,Firefox,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3WQ3B2KGE9TKW64N6GSKCK2I1RSB1C,7,Submitted,Wed Apr 13 05:11:17 PDT 2016,Tue Apr 12 12:29:24 PDT 2016,Tue Apr 12 12:31:17 PDT 2016,,,,,,[],1.8546833333333332
7,long,coll,9,regular,big,0.92,English,2,Female,47,,Yes,4,Windows,960,1280,Firefox,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3WQ3B2KGE9TKW64N6GSKCK2I1RSB1C,7,Submitted,Wed Apr 13 05:11:17 PDT 2016,Tue Apr 12 12:29:24 PDT 2016,Tue Apr 12 12:31:17 PDT 2016,,,,,,[],1.8546833333333332
7,long,dist,9,regular,big,0.28,English,2,Female,47,,Yes,4,Windows,960,1280,Firefox,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3WQ3B2KGE9TKW64N6GSKCK2I1RSB1C,7,Submitted,Wed Apr 13 05:11:17 PDT 2016,Tue Apr 12 12:29:24 PDT 2016,Tue Apr 12 12:31:17 PDT 2016,,,,,,[],1.8546833333333332
7,long,coll,10,regular,heavy,0.83,English,2,Female,47,,Yes,4,Windows,960,1280,Firefox,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3WQ3B2KGE9TKW64N6GSKCK2I1RSB1C,7,Submitted,Wed Apr 13 05:11:17 PDT 2016,Tue Apr 12 12:29:24 PDT 2016,Tue Apr 12 12:31:17 PDT 2016,,,,,,[],1.8546833333333332
7,long,dist,10,regular,heavy,0.5,English,2,Female,47,,Yes,4,Windows,960,1280,Firefox,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3WQ3B2KGE9TKW64N6GSKCK2I1RSB1C,7,Submitted,Wed Apr 13 05:11:17 PDT 2016,Tue Apr 12 12:29:24 PDT 2016,Tue Apr 12 12:31:17 PDT 2016,,,,,,[],1.8546833333333332
8,long,dist,8,regular,heavy,0.28,English,1,Male,42,,Yes,3,Windows,900,1600,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3VJ40NV2QJ05OK55C4HGOALC092OT2,8,Submitted,Wed Apr 13 05:37:06 PDT 2016,Tue Apr 12 12:43:49 PDT 2016,Tue Apr 12 12:57:06 PDT 2016,,,,,,[],1.802
8,long,coll,8,regular,heavy,0.97,English,1,Male,42,,Yes,3,Windows,900,1600,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3VJ40NV2QJ05OK55C4HGOALC092OT2,8,Submitted,Wed Apr 13 05:37:06 PDT 2016,Tue Apr 12 12:43:49 PDT 2016,Tue Apr 12 12:57:06 PDT 2016,,,,,,[],1.802
8,long,dist,9,regular,long,0.03,English,1,Male,42,,Yes,3,Windows,900,1600,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3VJ40NV2QJ05OK55C4HGOALC092OT2,8,Submitted,Wed Apr 13 05:37:06 PDT 2016,Tue Apr 12 12:43:49 PDT 2016,Tue Apr 12 12:57:06 PDT 2016,,,,,,[],1.802
8,long,coll,9,regular,long,0.8,English,1,Male,42,,Yes,3,Windows,900,1600,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3VJ40NV2QJ05OK55C4HGOALC092OT2,8,Submitted,Wed Apr 13 05:37:06 PDT 2016,Tue Apr 12 12:43:49 PDT 2016,Tue Apr 12 12:57:06 PDT 2016,,,,,,[],1.802
8,long,coll,10,regular,big,0.81,English,1,Male,42,,Yes,3,Windows,900,1600,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3VJ40NV2QJ05OK55C4HGOALC092OT2,8,Submitted,Wed Apr 13 05:37:06 PDT 2016,Tue Apr 12 12:43:49 PDT 2016,Tue Apr 12 12:57:06 PDT 2016,,,,,,[],1.802
8,long,dist,10,regular,big,0.3,English,1,Male,42,,Yes,3,Windows,900,1600,Chrome,34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3OC3A14RUZ33RZQ3K2JZUXY2W2YJ3C,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.25,Tue Apr 12 09:26:48 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu May 12 09:26:48 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34OWYT6U3WU9MZNVQ1UTOUTV4699IY,3VJ40NV2QJ05OK55C4HGOALC092OT2,8,Submitted,Wed Apr 13 05:37:06 PDT 2016,Tue Apr 12 12:43:49 PDT 2016,Tue Apr 12 12:57:06 PDT 2016,,,,,,[],1.802
